,hour_output_categorical_accuracy,hour_output_loss,loss,minute_output_loss,minute_output_mean_absolute_error,val_hour_output_categorical_accuracy,val_hour_output_loss,val_loss,val_minute_output_loss,val_minute_output_mean_absolute_error
0,0.08611111342906952,2.6039140224456787,4.615257740020752,0.6609086990356445,0.6626061797142029,0.06777777522802353,2.486018419265747,2.6098530292510986,0.27824050188064575,0.27337753772735596
1,0.08388888835906982,2.485231876373291,2.5240774154663086,0.25619614124298096,0.25629180669784546,0.06611111015081406,2.4869272708892822,2.525947332382202,0.2613259553909302,0.25655439496040344
2,0.09055555611848831,2.483410120010376,2.482560873031616,0.2482447624206543,0.248173788189888,0.08277777582406998,2.4818367958068848,2.4642434120178223,0.2482418417930603,0.24464009702205658
3,0.0977083370089531,2.47383451461792,2.3734419345855713,0.22711993753910065,0.22728408873081207,0.11166666448116302,2.4615626335144043,2.3907148838043213,0.23498965799808502,0.23166866600513458
4,0.11229166388511658,2.455928087234497,2.3060646057128906,0.21567319333553314,0.21561118960380554,0.13500000536441803,2.4466748237609863,2.29551100730896,0.21887996792793274,0.2140815705060959
5,0.12041666358709335,2.4397053718566895,2.2657129764556885,0.20915450155735016,0.20918893814086914,0.13500000536441803,2.4286835193634033,2.3040711879730225,0.2211747169494629,0.21773970127105713
6,0.13784721493721008,2.40915584564209,2.2289628982543945,0.204812154173851,0.204885795712471,0.14722222089767456,2.3841135501861572,2.1993460655212402,0.2053227424621582,0.20132508873939514
7,0.14638888835906982,2.3663036823272705,2.1616930961608887,0.1957409679889679,0.19569146633148193,0.15222221612930298,2.3432533740997314,2.1451876163482666,0.1989968717098236,0.19421344995498657
8,0.1579861044883728,2.325528860092163,2.116910457611084,0.19068197906017303,0.19078776240348816,0.1711111068725586,2.312980890274048,2.12074613571167,0.19752582907676697,0.1926882565021515
9,0.17048610746860504,2.278759241104126,2.0477588176727295,0.18164275586605072,0.18166349828243256,0.1644444465637207,2.2470147609710693,2.0249087810516357,0.18435294926166534,0.17987623810768127
10,0.18312500417232513,2.2160825729370117,1.986041784286499,0.17557497322559357,0.1755693107843399,0.18166667222976685,2.171478271484375,1.9571622610092163,0.1806688904762268,0.17338606715202332
11,0.19902777671813965,2.1509463787078857,1.9108688831329346,0.16708606481552124,0.16710351407527924,0.20666666328907013,2.1034128665924072,1.959126353263855,0.1871330291032791,0.1806105375289917
12,0.2170138955116272,2.0740349292755127,1.8507343530654907,0.16272374987602234,0.1627255380153656,0.22333332896232605,2.0206780433654785,1.8235137462615967,0.1674894392490387,0.1618327498435974
13,0.23944444954395294,1.993515968322754,1.7924752235412598,0.15923789143562317,0.15913942456245422,0.24611110985279083,1.9332891702651978,1.7627449035644531,0.1632186472415924,0.15836584568023682
14,0.2624305486679077,1.9122190475463867,1.7465577125549316,0.15815503895282745,0.15814287960529327,0.2544444501399994,1.8687361478805542,1.7178754806518555,0.16115008294582367,0.15602722764015198
15,0.2841666638851166,1.832661747932434,1.6792093515396118,0.15271373093128204,0.15254518389701843,0.2922222316265106,1.7990684509277344,1.6785589456558228,0.16212348639965057,0.15562893450260162
16,0.3083333373069763,1.7532652616500854,1.620163083076477,0.1485634297132492,0.14866985380649567,0.3127777874469757,1.7048039436340332,1.5958834886550903,0.1536816656589508,0.14879746735095978
17,0.3362500071525574,1.6711983680725098,1.5546902418136597,0.1439211219549179,0.14376044273376465,0.32944443821907043,1.6360043287277222,1.593169093132019,0.1598992496728897,0.15527687966823578
18,0.3603472113609314,1.5994802713394165,1.5008525848388672,0.14026658236980438,0.14019775390625,0.36888888478279114,1.585753321647644,1.5016052722930908,0.14736013114452362,0.14285796880722046
19,0.3856250047683716,1.5366231203079224,1.469805121421814,0.14025799930095673,0.14031463861465454,0.38999998569488525,1.5256123542785645,1.4867420196533203,0.15075944364070892,0.14438636600971222
20,0.41263890266418457,1.4708456993103027,1.41896390914917,0.1367676705121994,0.1366901397705078,0.4233333468437195,1.4654121398925781,1.5704784393310547,0.16915640234947205,0.1674494743347168
21,0.43562498688697815,1.4029762744903564,1.3612500429153442,0.13190463185310364,0.13195805251598358,0.4472222328186035,1.3814022541046143,1.3988364934921265,0.14734430611133575,0.14180594682693481
22,0.46965277194976807,1.3355447053909302,1.3201005458831787,0.130492702126503,0.1304779350757599,0.4694444537162781,1.3218047618865967,1.3388255834579468,0.140205517411232,0.13592328131198883
23,0.4982638955116272,1.2691082954406738,1.263472080230713,0.1258305311203003,0.1257915198802948,0.49888888001441956,1.300537347793579,1.3228365182876587,0.13865555822849274,0.13453155755996704
24,0.524097204208374,1.2063336372375488,1.2201902866363525,0.12350175529718399,0.12343842536211014,0.523888885974884,1.2106062173843384,1.2787822484970093,0.13916662335395813,0.1336059868335724
25,0.5399305820465088,1.1575665473937988,1.1892344951629639,0.12210287898778915,0.12209112197160721,0.5472221970558167,1.1689972877502441,1.232419729232788,0.13625624775886536,0.1291663944721222
26,0.5665972232818604,1.0986676216125488,1.1374387741088867,0.11765988916158676,0.11758767068386078,0.5716666579246521,1.1260457038879395,1.216957449913025,0.1370074599981308,0.12994801998138428
27,0.5968055725097656,1.038196325302124,1.0951396226882935,0.11526916921138763,0.115232452750206,0.5872222185134888,1.0823734998703003,1.185784935951233,0.1320706307888031,0.12700052559375763
28,0.6183333396911621,0.9871577024459839,1.069890022277832,0.1153188943862915,0.11529582738876343,0.6005555391311646,1.040602445602417,1.1766504049301147,0.13486430048942566,0.12909795343875885
29,0.6400694251060486,0.9308926463127136,1.021109938621521,0.1111292615532875,0.11112070828676224,0.597777783870697,1.008109450340271,1.140129566192627,0.13153643906116486,0.124962218105793
30,0.6620138883590698,0.8824871778488159,0.9874932169914246,0.1091480627655983,0.10926245898008347,0.6016666889190674,0.9847078919410706,1.1034280061721802,0.1268446296453476,0.1207924634218216
31,0.6728472113609314,0.8556311726570129,0.9661966562271118,0.10768011957406998,0.10769829154014587,0.6411111354827881,0.9431383609771729,1.0950223207473755,0.12956881523132324,0.12338049709796906
32,0.6904861330986023,0.816976010799408,0.9425309300422668,0.10680373013019562,0.10681271553039551,0.6511111259460449,0.892902672290802,1.0537254810333252,0.12384402006864548,0.1192365437746048
33,0.7067360877990723,0.765349268913269,0.9060840010643005,0.1045733094215393,0.10466719418764114,0.6527777910232544,0.8888400197029114,1.057861089706421,0.1242019310593605,0.12010475248098373
34,0.7161805629730225,0.7476873993873596,0.8978654146194458,0.1047402173280716,0.10481180250644684,0.6661111116409302,0.8660573363304138,1.0125343799591064,0.11747034639120102,0.11389878392219543
35,0.7338194251060486,0.704313337802887,0.8580904603004456,0.10126615315675735,0.10118924826383591,0.6838889122009277,0.8195537328720093,0.9926830530166626,0.11572467535734177,0.11403580009937286
36,0.7431944608688354,0.6698251366615295,0.8301307559013367,0.09897473454475403,0.0990445464849472,0.6933333277702332,0.796501100063324,0.9937122464179993,0.11824634671211243,0.11631225794553757
37,0.7554861307144165,0.6493256688117981,0.8117268681526184,0.09739772230386734,0.09741774946451187,0.6972222328186035,0.801724374294281,0.9887449145317078,0.1157907247543335,0.11593589931726456
38,0.7718750238418579,0.6173610687255859,0.7909249067306519,0.09642048180103302,0.09646955132484436,0.7011111378669739,0.7553477883338928,0.9463354349136353,0.11437094211578369,0.11106397211551666
39,0.7804861068725586,0.5827633738517761,0.7632225751876831,0.09430499374866486,0.09436514973640442,0.7055555582046509,0.7628387808799744,0.9616203904151917,0.1170513778924942,0.11439920961856842
40,0.7902083396911621,0.5565338134765625,0.736882746219635,0.09181616455316544,0.09175167232751846,0.7105555534362793,0.7304060459136963,0.9262962937355042,0.11394833028316498,0.11021984368562698
41,0.8079861402511597,0.524681568145752,0.7137032747268677,0.09027114510536194,0.09027160704135895,0.7300000190734863,0.7201805710792542,0.9069824814796448,0.11145545542240143,0.10758396238088608
42,0.8118055462837219,0.5159260630607605,0.7058752179145813,0.08950178325176239,0.08956162631511688,0.7194444537162781,0.7190043330192566,0.9129956960678101,0.11367426067590714,0.10923648625612259
43,0.8147222399711609,0.49304357171058655,0.6971861720085144,0.09013136476278305,0.09011752903461456,0.7094444632530212,0.71912682056427,0.9311211705207825,0.11500035226345062,0.11194740235805511
44,0.8285416960716248,0.46541842818260193,0.664482057094574,0.08632844686508179,0.08636500686407089,0.7283333539962769,0.7225824594497681,0.9113531708717346,0.11015353351831436,0.1083635687828064
45,0.8362500071525574,0.4493783116340637,0.6549617648124695,0.08597999811172485,0.08603944629430771,0.7405555844306946,0.6718062162399292,0.8746166825294495,0.11211095005273819,0.10678281635046005
46,0.8460416793823242,0.431081086397171,0.6422776579856873,0.08536624908447266,0.08536691963672638,0.7372221946716309,0.7013646960258484,0.9178505539894104,0.1135321632027626,0.11212877184152603
47,0.8495138883590698,0.4226178824901581,0.6365291476249695,0.08505704253911972,0.08506843447685242,0.7322221994400024,0.6582092046737671,0.877201497554779,0.11027709394693375,0.10793641954660416
48,0.8610416650772095,0.3958434462547302,0.6119314432144165,0.08278793096542358,0.08279100805521011,0.7166666388511658,0.6803430914878845,0.8819752931594849,0.10737690329551697,0.10625636577606201
49,0.8643055558204651,0.38009586930274963,0.589173436164856,0.07972302287817001,0.0798298567533493,0.7472222447395325,0.6594823002815247,0.8689217567443848,0.10826411843299866,0.10624504834413528
50,0.8703472018241882,0.369035929441452,0.5894903540611267,0.08096671104431152,0.08099915087223053,0.75,0.6612551808357239,0.844823956489563,0.10288701951503754,0.10213205218315125
51,0.8765277862548828,0.35080990195274353,0.5721296668052673,0.0794464573264122,0.07937747240066528,0.7627778053283691,0.6262832283973694,0.8617959022521973,0.10753709822893143,0.10788997262716293
52,0.8813889026641846,0.3370431959629059,0.5635287165641785,0.07902659475803375,0.07898376137018204,0.7488889098167419,0.6580455899238586,0.8792949914932251,0.10815922170877457,0.10729137808084488
53,0.8772222399711609,0.3412483334541321,0.5591606497764587,0.07774776220321655,0.07771466672420502,0.7605555653572083,0.6475586295127869,0.8516477942466736,0.1081283837556839,0.10388397425413132
54,0.8854166865348816,0.32327455282211304,0.5469992160797119,0.07716558873653412,0.07711657136678696,0.754444420337677,0.6438331007957458,0.8483190536499023,0.10514792799949646,0.10312134027481079
55,0.8927778005599976,0.30585816502571106,0.532177209854126,0.07587289065122604,0.07584807276725769,0.769444465637207,0.6100175380706787,0.8603008389472961,0.11300434917211533,0.10851754993200302
56,0.8936111330986023,0.3068106770515442,0.542855978012085,0.07792669534683228,0.07788369804620743,0.7522222399711609,0.6628952026367188,0.888169527053833,0.11259136348962784,0.10927600413560867
57,0.8974305391311646,0.2926042377948761,0.526548445224762,0.07603207975625992,0.07603657990694046,0.7672222256660461,0.6581568121910095,0.8539788126945496,0.10514289885759354,0.10230637341737747
58,0.9027777910232544,0.28502365946769714,0.508126974105835,0.07302983850240707,0.07308075577020645,0.7799999713897705,0.6274396181106567,0.8287888765335083,0.10312647372484207,0.10056445747613907
59,0.9054166674613953,0.2738712430000305,0.49444323778152466,0.07157070934772491,0.07150125503540039,0.7749999761581421,0.6363967657089233,0.8433089256286621,0.10400423407554626,0.10191456973552704
60,0.9135416746139526,0.2611238360404968,0.50143963098526,0.07423394918441772,0.07417304813861847,0.7583333253860474,0.6492292284965515,0.8852177858352661,0.11168725043535233,0.11033783853054047
61,0.909166693687439,0.26631927490234375,0.4931640028953552,0.07200177013874054,0.07198598235845566,0.7722222208976746,0.6093596816062927,0.8137186169624329,0.10155949741601944,0.09944474697113037
62,0.9145833253860474,0.25443342328071594,0.4832402467727661,0.07120414823293686,0.0712045207619667,0.7733333110809326,0.6478423476219177,0.8503819704055786,0.10631731897592545,0.10390827804803848
63,0.9210416674613953,0.23656480014324188,0.47153440117836,0.07079876214265823,0.0706767588853836,0.7827777862548828,0.621773362159729,0.8285685181617737,0.10468289256095886,0.10100754350423813
64,0.924791693687439,0.22863857448101044,0.4644536077976227,0.06998495012521744,0.07001345604658127,0.7622222304344177,0.661955714225769,0.8395633101463318,0.10288845747709274,0.10040035843849182
65,0.9226388931274414,0.22858595848083496,0.4575178623199463,0.06863521784543991,0.06864427030086517,0.7811111211776733,0.6451579332351685,0.8194732666015625,0.10005319863557816,0.09797179698944092
66,0.9250694513320923,0.21766115725040436,0.45375385880470276,0.0689709410071373,0.06897470355033875,0.7761111259460449,0.6240662932395935,0.8502991199493408,0.10717925429344177,0.10548101365566254
67,0.9254166483879089,0.22040989995002747,0.4491497576236725,0.06782163679599762,0.06779713183641434,0.7838888764381409,0.6187986731529236,0.8280911445617676,0.10291625559329987,0.10143063217401505
68,0.9318055510520935,0.2095261961221695,0.4401673674583435,0.06705018132925034,0.06705498695373535,0.7822222113609314,0.6828310489654541,0.8401128649711609,0.10038115829229355,0.09954355657100677
69,0.933055579662323,0.1982826143503189,0.4243408739566803,0.06511632353067398,0.06505654752254486,0.7761111259460449,0.6511179208755493,0.8327937722206116,0.10024970024824142,0.09871571511030197
70,0.9327083230018616,0.19977526366710663,0.42565950751304626,0.0651271864771843,0.06515756249427795,0.7799999713897705,0.6327193975448608,0.8072692155838013,0.09848527610301971,0.09655359387397766
71,0.9342361092567444,0.19994843006134033,0.42995426058769226,0.06593883037567139,0.06597588211297989,0.7788888812065125,0.6515689492225647,0.8421832323074341,0.10291768610477448,0.10192877799272537
72,0.9386805295944214,0.1849294900894165,0.4126957654953003,0.0639815628528595,0.064031220972538,0.7933333516120911,0.6262132525444031,0.8128377795219421,0.09867952764034271,0.09823824465274811
73,0.941527783870697,0.17973646521568298,0.4119635820388794,0.06440438330173492,0.0644192174077034,0.7900000214576721,0.6838627457618713,0.8317332863807678,0.0956784337759018,0.09593412280082703
74,0.9378471970558167,0.1861855387687683,0.4259941875934601,0.0664864256978035,0.06656070798635483,0.7788888812065125,0.649381697177887,0.8310818076133728,0.10139098018407822,0.09995707124471664
75,0.9427777528762817,0.17708951234817505,0.4065813422203064,0.06373869627714157,0.06367925554513931,0.7822222113609314,0.6604255437850952,0.8111693263053894,0.09526374191045761,0.09444960951805115
76,0.9431944489479065,0.1731456220149994,0.40318000316619873,0.06340838968753815,0.06335078924894333,0.7883333563804626,0.6845264434814453,0.821313738822937,0.0948944240808487,0.09418639540672302
